,Rooms,Floor,TotalFloor,KitchenArea,LivingArea,TotalArea,WaterHeatType,Price,LocNum,OfferType_від власника,OfferType_від посередника,OfferType_від представника господаря (без комісійних),Walls_блочно-кирпичный,Walls_газоблок,Walls_железобетон,Walls_керамзитобетон,Walls_монолитно-каркасный,Walls_монолитно-кирпичный,Walls_монолитный железобетон,Walls_моноліт,Walls_монолітно-блоковий,Walls_панель,Walls_піноблок,Walls_силікатна цегла,Walls_цегла
1210,1.0,5.0,9.0,8.0,19.0,35.0,False,8.987321812850125,6400.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1211,2.0,1.0,9.0,8.0,36.0,50.0,False,9.210440366976517,6766.400000000002,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1212,3.0,7.0,11.0,11.0,70.0,100.0,False,9.546884034617925,7011.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1213,2.0,4.0,9.0,6.0,32.0,44.0,False,9.350189267092581,2917.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1214,2.0,15.0,15.0,23.0,30.0,79.0,False,9.392745258631441,10573.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1215,1.0,7.0,22.0,12.0,20.0,50.0,False,9.61587214452889,3739.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1216,3.0,5.0,9.0,6.0,43.0,63.0,False,9.210440366976517,6281.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1217,1.0,11.0,18.0,14.0,22.5,48.0,False,8.853808274977197,6557.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1218,2.0,8.0,26.0,20.0,36.0,67.0,False,10.165890277802454,1892.4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1219,1.0,10.0,25.0,6.0,16.0,30.0,False,9.04793908261736,8150.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1220,2.0,3.0,10.0,10.0,32.0,63.0,False,9.510519035757246,4517.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1221,1.0,6.0,6.0,11.0,17.0,42.0,False,9.210440366976517,6613.400000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1222,1.0,22.0,31.0,10.0,20.0,53.0,False,9.740850969058572,2228.2000000000007,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1223,1.0,11.0,12.0,30.0,14.0,53.0,False,9.558529412264617,6313.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1224,2.0,2.0,9.0,25.0,16.0,50.0,False,9.433563920090563,4917.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1225,1.0,4.0,5.0,15.0,21.0,48.0,False,8.517393171418904,2585.600000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1226,1.0,16.0,20.0,20.0,19.0,50.0,False,9.259225769705994,8150.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1227,1.0,25.0,25.0,9.0,23.0,40.0,False,9.332646496360152,7753.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1228,1.0,21.0,25.0,16.0,19.0,50.0,False,9.259225769705994,7099.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1229,2.0,19.0,20.0,11.0,32.0,55.0,False,9.741027444837728,3271.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1230,2.0,19.0,22.0,12.0,37.0,58.0,False,9.433563920090563,6354.200000000003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1231,3.0,3.0,3.0,15.0,70.0,110.0,False,9.740850969058572,2863.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1232,2.0,15.0,16.0,8.0,34.0,58.0,False,9.546884034617925,2050.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1233,2.0,1.0,5.0,8.0,30.0,47.0,False,8.77971129020447,5747.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1234,1.0,18.0,25.0,10.0,20.0,44.0,False,8.922791623969637,10094.8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1235,1.0,1.0,9.0,6.0,20.0,38.0,False,9.305741456739435,2423.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1236,1.0,4.0,9.0,1.0,1.0,36.0,False,9.433563920090563,2316.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1237,1.0,6.0,9.0,7.0,18.0,34.0,False,8.987321812850125,5667.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1238,2.0,7.0,9.0,14.0,30.0,44.0,False,9.792611856190192,2751.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1239,1.0,15.0,25.0,14.0,20.0,44.0,False,9.433563920090563,6054.4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1240,1.0,9.0,9.0,5.0,16.0,24.0,False,8.853808274977197,6337.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1241,3.0,2.0,9.0,8.0,45.0,68.0,False,9.820920828879165,1788.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1242,4.0,3.0,7.0,12.0,117.0,172.0,False,10.275085591132715,3883.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1243,3.0,6.0,23.0,30.0,55.0,76.0,False,9.798182590890704,8510.8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1244,2.0,2.0,5.0,9.0,34.0,55.0,False,10.43396873396056,1172.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1245,3.0,4.0,10.0,16.0,57.0,90.0,False,9.581972891547895,6534.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1246,3.0,2.0,7.0,11.0,51.0,75.0,False,10.043292972227004,1771.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1247,2.0,5.0,10.0,5.0,36.0,48.0,False,9.741027444837728,5956.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1248,1.0,14.0,23.0,12.0,25.0,50.0,False,9.741027444837728,3739.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1249,4.0,4.0,14.0,14.0,78.0,150.0,False,10.12667110305036,4663.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1250,2.0,21.0,22.0,14.0,29.0,63.0,False,9.561067663645012,5988.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1251,3.0,14.0,14.0,10.0,40.0,70.0,False,9.741027444837728,3826.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1252,3.0,5.0,7.0,10.0,50.0,77.0,False,9.680406499268875,2478.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1253,2.0,14.0,23.0,32.0,19.0,67.0,False,9.952325334619427,4438.200000000002,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1254,3.0,4.0,9.0,22.0,60.0,126.0,False,10.241601298286596,4685.5999999999985,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1255,1.0,20.0,20.0,12.0,20.0,43.0,False,9.350189267092581,6146.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1256,2.0,10.0,19.0,18.0,35.0,77.0,False,9.798182590890704,5900.400000000002,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1257,1.0,4.0,9.0,7.0,17.0,30.0,False,8.699681400989514,7963.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1258,1.0,12.0,25.0,11.0,19.0,42.0,False,8.987321812850125,626.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1259,2.0,4.0,5.0,6.0,34.0,45.0,False,9.082620630373812,5691.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1260,1.0,4.0,9.0,7.5,18.0,33.0,False,8.732465848349879,9003.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1261,1.0,7.0,9.0,8.0,17.0,38.0,False,8.922791623969637,6848.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1262,1.0,4.0,9.0,8.0,18.0,36.0,False,8.77971129020447,7730.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1263,2.0,1.0,5.0,6.0,28.0,42.0,False,8.77971129020447,5655.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1264,1.0,4.0,16.0,18.1,18.2,50.0,False,9.546884034617925,6588.200000000003,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1265,2.0,11.0,16.0,15.0,30.0,75.0,False,9.581972891547895,4616.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1266,1.0,18.0,27.0,11.0,17.0,44.0,False,9.392745258631441,7233.6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1267,2.0,4.0,5.0,7.0,27.0,45.0,False,8.699681400989514,7971.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1268,2.0,17.0,17.0,10.0,34.0,60.0,False,9.105090961257085,6598.8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1269,2.0,19.0,25.0,14.0,43.0,110.0,False,10.236417809461043,4927.000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1270,2.0,2.0,5.0,8.0,45.0,65.0,False,9.546884034617925,1988.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1271,2.0,20.0,25.0,38.0,20.0,76.0,False,9.90353755128617,5495.200000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1272,3.0,3.0,9.0,7.0,42.0,60.0,False,8.922791623969637,7583.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1273,2.0,4.0,5.0,15.0,17.0,55.0,False,9.825580063659602,1827.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1274,2.0,18.0,26.0,14.0,40.0,79.0,False,9.433563920090563,6857.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1275,3.0,2.0,5.0,9.0,41.0,56.0,False,9.392745258631441,7693.400000000002,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1276,3.0,4.0,4.0,8.0,65.0,110.0,False,10.12667110305036,1850.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1277,1.0,6.0,9.0,15.0,20.0,48.0,False,8.575650760987806,5491.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1278,1.0,3.0,10.0,6.0,15.0,28.0,False,8.699681400989514,8404.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1279,1.0,7.0,23.0,12.0,20.0,50.1,True,9.61587214452889,3110.6000000000013,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1280,2.0,3.0,6.0,10.0,46.0,72.0,False,9.392745258631441,2214.2000000000007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1281,2.0,3.0,9.0,13.0,37.0,80.0,False,10.12667110305036,878.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1282,1.0,15.0,24.0,17.0,21.0,52.0,False,9.392745258631441,6716.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1283,2.0,9.0,9.0,8.0,30.0,54.0,False,8.699681400989514,626.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1284,1.0,24.0,25.0,8.0,18.0,55.0,False,9.210440366976517,7746.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1285,1.0,7.0,16.0,12.0,20.0,52.0,False,9.15915233520675,5974.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1286,1.0,1.0,10.0,6.0,18.0,36.0,False,8.77971129020447,8107.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1287,3.0,13.0,25.0,25.0,55.0,110.0,False,9.852246888342531,5837.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1288,2.0,12.0,24.0,30.0,18.0,60.0,False,9.259225769705994,6897.6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1289,1.0,10.0,16.0,12.0,20.0,58.0,False,9.04793908261736,6934.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1290,3.0,11.0,20.0,15.0,45.0,80.0,False,9.61587214452889,5382.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1291,2.0,12.0,26.0,12.0,25.0,41.0,False,9.305741456739435,7388.000000000001,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1292,2.0,16.0,16.0,12.0,33.0,59.0,False,9.52704712346858,1574.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1293,1.0,5.0,10.0,16.0,16.0,45.0,False,8.987321812850125,9271.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1294,3.0,25.0,33.0,20.0,65.0,100.0,False,10.089136899422757,6396.000000000001,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1295,1.0,1.0,9.0,10.0,19.0,40.0,False,9.04793908261736,5611.8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1296,2.0,3.0,25.0,8.0,32.0,65.0,False,9.546884034617925,6174.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1297,1.0,4.0,4.0,8.0,16.0,30.0,False,8.987321812850125,5204.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1298,2.0,2.0,5.0,9.0,46.0,67.0,False,9.546884034617925,2083.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1299,1.0,18.0,25.0,8.0,17.0,37.0,False,9.210440366976517,6432.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1300,2.0,19.0,25.0,13.0,39.0,77.0,False,9.852246888342531,2416.4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1301,3.0,4.0,9.0,20.0,70.0,112.0,False,10.463131911491967,1845.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1302,2.0,1.0,9.0,16.0,35.0,49.0,False,9.472781556562168,8207.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1303,3.0,5.0,16.0,14.0,60.0,105.0,False,10.251676592824563,6330.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1304,1.0,7.0,25.0,20.0,23.0,54.0,False,9.392745258631441,6983.4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1305,2.0,1.0,9.0,8.0,30.0,50.0,False,9.210440366976517,6766.400000000002,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1306,2.0,9.0,16.0,10.0,33.0,53.0,False,8.85366542803745,8465.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1307,2.0,2.0,5.0,7.0,30.0,45.0,True,9.047821442478408,4648.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1308,1.0,5.0,9.0,7.0,17.0,30.0,False,8.699681400989514,8194.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1309,4.0,8.0,22.0,14.0,80.0,146.0,False,9.741027444837728,6295.200000000003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1310,1.0,1.0,9.0,6.0,10.0,21.0,False,8.699681400989514,7446.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1311,1.0,3.0,25.0,15.0,17.0,37.0,False,9.15915233520675,4355.200000000002,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1312,2.0,2.0,9.0,10.0,26.0,50.0,False,9.305741456739435,6147.799999999997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1313,3.0,11.0,22.0,14.0,58.0,100.0,False,9.581972891547895,5472.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1314,1.0,7.0,9.0,9.0,16.0,30.0,False,9.210440366976517,3253.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1315,1.0,4.0,9.0,8.0,17.0,33.0,False,8.699681400989514,6539.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1316,2.0,3.0,9.0,20.0,36.0,71.0,False,9.61587214452889,5857.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1317,2.0,5.0,15.0,9.0,31.0,58.0,False,9.546884034617925,6638.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1318,2.0,4.0,6.0,17.0,43.0,60.0,False,10.251676592824563,925.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1319,2.0,5.0,5.0,12.0,40.0,60.0,False,9.305741456739435,6008.799999999997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1320,2.0,16.0,19.0,14.0,38.0,76.0,False,9.99884318585288,3084.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1321,1.0,4.0,4.0,6.7,15.0,28.7,False,8.77971129020447,7719.800000000001,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1322,3.0,4.0,25.0,16.0,74.0,90.0,False,10.251676592824563,3058.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1323,4.0,8.0,9.0,35.0,90.0,155.0,True,10.47480602473094,6619.4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1324,3.0,2.0,9.0,11.0,77.0,98.0,False,9.392745258631441,10208.4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1325,1.0,15.0,25.0,12.0,20.0,43.0,False,9.392745258631441,5622.200000000003,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1326,2.0,6.0,24.0,15.0,38.0,70.0,False,9.99884318585288,2413.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1327,2.0,9.0,9.0,8.0,29.0,51.0,False,8.987321812850125,8702.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1328,2.0,3.0,7.0,11.0,34.0,66.0,False,9.680406499268875,2131.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1329,3.0,6.0,7.0,16.0,42.0,70.0,False,9.798182590890704,1891.2000000000005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1330,2.0,3.0,9.0,6.0,35.0,51.0,False,9.757362911053992,1896.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1331,1.0,7.0,10.0,9.0,18.0,40.0,False,9.04793908261736,6912.000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1332,2.0,7.0,9.0,8.0,50.0,33.0,False,9.616804980417431,4202.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1333,2.0,4.0,16.0,8.0,28.0,45.0,False,8.853808274977197,3499.0000000000005,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1334,3.0,14.0,16.0,9.0,58.0,77.0,False,9.546884034617925,5327.200000000002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1335,2.0,2.0,20.0,10.0,50.0,60.0,False,9.472781556562168,6752.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1336,1.0,14.0,14.0,15.0,20.0,55.0,False,9.472781556562168,6441.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1337,2.0,6.0,21.0,13.0,50.0,78.0,False,10.24316892009829,4159.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1338,3.0,7.0,10.0,8.0,48.0,70.0,False,8.77971129020447,10504.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1339,1.0,14.0,14.0,15.0,24.0,56.0,False,9.433563920090563,5246.4000000000015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1340,1.0,10.0,25.0,14.0,22.0,54.0,False,9.433563920090563,6557.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1341,3.0,3.0,9.0,7.0,45.0,66.0,False,9.392745258631441,7792.800000000001,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1342,3.0,5.0,5.0,11.0,50.0,80.0,False,10.028533041510352,2324.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1343,1.0,14.0,16.0,17.0,15.0,41.0,False,9.581972891547895,5956.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1344,3.0,11.0,36.0,18.0,60.0,88.0,False,10.089136899422757,6044.400000000002,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1345,3.0,8.0,19.0,16.0,75.0,112.0,False,9.99884318585288,5330.200000000002,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1346,3.0,3.0,7.0,22.0,50.0,80.0,False,10.239995502805316,2858.6000000000013,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1347,2.0,9.0,18.0,12.0,25.0,70.0,False,9.90353755128617,1661.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1348,3.0,2.0,6.0,25.0,40.0,85.0,False,10.514013704407736,1269.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1349,2.0,4.0,16.0,9.0,32.0,52.0,False,8.987321812850125,6943.000000000001,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1350,3.0,2.0,5.0,9.0,45.0,70.0,False,9.093918908958932,6747.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1351,1.0,2.0,4.0,10.0,22.0,36.0,False,8.853808274977197,13908.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1352,2.0,8.0,8.0,8.0,40.0,60.0,False,9.105090961257085,9290.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1353,2.0,8.0,8.0,5.0,35.0,55.0,False,9.798182590890704,3167.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1354,2.0,15.0,24.0,26.0,20.0,64.0,False,9.963970987915639,4183.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1355,3.0,3.0,9.0,7.0,45.0,66.0,False,9.392745258631441,626.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1356,2.0,8.0,9.0,9.0,30.0,46.0,False,9.259225769705994,6147.799999999997,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1357,3.0,6.0,9.0,8.0,53.0,73.0,False,9.210440366976517,8861.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1358,2.0,8.0,9.0,9.0,32.0,49.0,False,9.210440366976517,5679.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1359,1.0,4.0,9.0,11.0,25.0,48.0,False,9.89500164888583,2888.200000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1360,1.0,6.0,16.0,9.0,24.0,45.0,False,9.105090961257085,6221.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1361,1.0,7.0,9.0,15.0,16.0,40.0,False,9.392745258631441,5956.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1362,2.0,1.0,5.0,6.0,30.0,46.0,False,9.210440366976517,5455.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1363,3.0,9.0,17.0,40.0,44.0,110.0,False,10.514013704407736,2318.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1364,1.0,9.0,16.0,10.0,16.0,40.0,False,9.093918908958932,9858.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1365,2.0,5.0,20.0,20.0,45.0,86.0,False,9.546884034617925,6454.400000000002,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1366,2.0,8.0,8.0,9.0,38.0,55.0,False,9.798182590890704,3167.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1367,1.0,2.0,16.0,17.0,13.0,43.0,False,9.90353755128617,2705.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1368,1.0,3.0,12.0,8.0,19.0,35.0,False,9.259225769705994,4645.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1369,2.0,10.0,25.0,16.0,45.0,110.0,False,10.43396873396056,1892.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1370,1.0,13.0,18.0,14.0,23.0,65.0,False,9.653871680890804,8510.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1371,3.0,7.0,9.0,10.0,57.0,85.0,False,9.852246888342531,1873.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1372,1.0,4.0,25.0,12.0,17.0,43.0,False,9.105090961257085,6690.799999999997,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1373,2.0,20.0,23.0,17.0,25.0,48.0,False,10.3469546827773,3057.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1374,3.0,2.0,5.0,40.0,65.0,130.0,False,10.514013704407736,1788.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1375,2.0,2.0,18.0,9.0,40.0,51.0,False,9.472781556562168,4242.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1376,2.0,3.0,9.0,8.0,30.0,50.0,False,9.392745258631441,3464.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1377,3.0,2.0,9.0,12.0,32.0,67.0,False,9.820920828879165,1739.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1378,3.0,21.0,32.0,17.0,48.0,97.0,False,10.251676592824563,2228.2000000000007,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1379,3.0,2.0,5.0,10.0,55.0,96.0,False,9.952325334619427,1837.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1380,1.0,11.0,12.0,10.0,18.0,39.0,False,8.922791623969637,9650.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1381,2.0,3.0,5.0,7.0,32.0,50.0,False,9.15915233520675,3604.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1382,2.0,11.0,22.0,12.0,40.0,72.0,False,9.105090961257085,6569.200000000003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1383,2.0,8.0,13.0,9.0,40.0,60.0,False,9.433563920090563,1618.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1384,1.0,5.0,10.0,16.8,16.1,45.3,False,8.987321812850125,9271.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1385,1.0,5.0,5.0,9.0,20.0,40.0,False,9.105090961257085,2126.600000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1386,3.0,3.0,3.0,13.0,66.0,110.0,False,9.820920828879165,3298.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1387,1.0,7.0,22.0,3.0,22.0,30.0,False,8.922791623969637,9515.4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1388,2.0,5.0,5.0,9.0,36.0,60.0,False,9.680406499268875,1443.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1389,2.0,2.0,3.0,10.0,35.0,63.0,False,9.53249633228804,2083.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1390,3.0,22.0,25.0,10.0,85.0,100.0,False,9.392745258631441,11170.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1391,3.0,14.0,25.0,9.0,46.0,77.0,False,9.61587214452889,6416.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1392,1.0,4.0,6.0,6.0,20.0,47.0,False,9.210440366976517,2041.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1393,2.0,8.0,26.0,25.0,43.0,70.0,False,9.952325334619427,5293.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
