AdPrice,Adress,Center,District,Floor,Hospital,ID,Kindergarten,KitchenArea,LivingArea,Metro,OfferType,Price,Rate,Rooms,School,Street,TotalArea,TotalFloor,Walls,WaterHeatType 
плата згідно з лічильниками  ,"Довгострокова оренда квартири, 2 кім., Київ, р‑н. Соломенський, ст.м. Шулявська, Ніжинська вулиця, буд. 5",False,nan,15,False,15230041,False,nan,nan,nan,від посередника  ,16 000,nan,2,False,nan,85 м² ,20,цегла  ,False
плата згідно з лічильниками і за опалення  ,"Довгострокова оренда квартири, 3 кім., Київ, р‑н. Печерський, Щорса вулиця",False,nan,19,False,12549236,False,19 м² ,56 м² ,nan,від представника господаря (без комісійних)  ,33 000,nan,3,False,nan,105 м² ,25,цегла  ,False
немає  ,"Довгострокова оренда квартири, 3 кім., Київ, р‑н. Дніпровський, ст.м. Лівобережна, Павла Тичини проспект",False,nan,7,False,15230066,False,nan,nan,nan,від посередника  ,9 000,nan,3,False,nan,62 м² ,9,цегла  ,False
плата згідно з лічильниками і за опалення  ,"Довгострокова оренда квартири, 1 кім., Київ, р‑н. Соломенський, ст.м. Вокзальна, Лобановського проспект, буд. 4",False,nan,21,False,15106509,False,18 м² ,22 м² ,nan,від посередника  ,14 800,nan,1,False,nan,58 м² ,24,цегла  ,False
немає  ,"Довгострокова оренда квартири, 1 кім., Київ, р‑н. Оболонський, ст.м. Мінська, Оболонський проспект, буд. 1",False,nan,20,False,14993282,False,nan,nan,nan,від посередника  ,18 000,nan,1,False,nan,47 м² ,25,цегла  ,False
плата згідно з лічильниками і за опалення  ,"Довгострокова оренда квартири, 2 кім., Київ, р‑н. Святошинський, ст.м. Житомирська, ВСтуса",False,nan,4,False,15230835,False,9 м² ,34 м² ,nan,від посередника  ,13 000,nan,2,False,nan,56 м² ,9,цегла  ,False
плата згідно з лічильниками і за опалення  ,"Довгострокова оренда квартири, 1 кім., Київ, р‑н. Подільський, пр-т  Георгия Гонгадзе , буд. 26",False,nan,2,False,15230848,False,7 м² ,15 м² ,nan,від посередника  ,7 500,nan,1,False,nan,33 м² ,9,цегла  ,False
плата згідно з лічильниками  ,"Довгострокова оренда квартири, 3 кім., Київ, р‑н. Голосіївський, ст.м. Олімпійська, Велика Васильківська вулиця",True,nan,19,False,12770975,False,14 м² ,120 м² ,nan,від представника господаря (без комісійних)  ,99 150,nan,3,False,nan,192 м² ,30,моноліт  ,True
nan,"Довгострокова оренда квартири, 2 кім., Київ, р‑н. Шевченківський, Саксаганского ул., 121",False,nan,6,False,15002211,False,27 м² ,nan,nan,від посередника  ,24 079,nan,2,False,nan,71 м² ,24,панель  ,False
плата згідно з лічильниками  ,"Довгострокова оренда квартири, 2 кім., Київ, р‑н. Дарницький, ст.м. Позняки, Софии Русовой вулиця, буд. 7",False,nan,10,False,15131148,False,nan,nan,nan,від посередника  ,15 000,nan,2,False,nan,54 м² ,25,панель  ,False
nan,"Довгострокова оренда квартири, 1 кім., Київ, р‑н. Голосіївський, Вильямса Академика ул., 1914",False,nan,6,False,15230878,False,nan,nan,nan,від посередника  ,13 000,nan,1,False,nan,50 м² ,15,цегла  ,False
плата згідно з лічильниками і за опалення  ,"Довгострокова оренда квартири, 2 кім., Київ, р‑н. Оболонський, Маршала Малиновського вулиця, буд. 11",False,nan,7,False,15230824,False,11 м² ,31 м² ,nan,від посередника  ,13 000,nan,2,False,nan,52 м² ,9,цегла  ,False
плата згідно з лічильниками і за опалення  ,"Довгострокова оренда квартири, 1 кім., Київ, р‑н. Дарницький, ст.м. Осокорки, Княжий Затон вулиця, буд. 17Б",True,nan,1,True,13956275,True,10 м² ,18 м² ,nan,від посередника  ,7 000,nan,1,True,nan,36 м² ,9,панель  ,False
nan,"Довгострокова оренда квартири, 1 кім., Київ, р‑н. Святошинський, Ушакова Николая ул., 1 quotБquot",False,nan,2,False,15230965,False,16 м² ,23 м² ,nan,від посередника  ,11 000,nan,1,False,nan,57 м² ,24,панель  ,False
плата згідно з лічильниками і за опалення  ,"Довгострокова оренда квартири, 3 кім., Київ, р‑н. Дарницький, ст.м. Харківська, Харківське шосе, буд. 152 ",False,nan,9,False,15230981,False,9 м² ,40 м² ,nan,від посередника  ,11 000,nan,3,False,nan,73 м² ,16,цегла  ,False
плата згідно з лічильниками і за опалення  ,"Довгострокова оренда квартири, 2 кім., Київ, р‑н. Соломенський, ст.м. Берестейська, пр-т Отрадный, буд. 36",False,nan,1,False,15231127,False,8 м² ,38 м² ,nan,від посередника  ,9 000,nan,2,False,nan,47 м² ,5,цегла  ,False
nan,"Довгострокова оренда квартири, 2 кім., Київ, р‑н. Дарницький, Дарницкий бул., 11",False,nan,4,False,15230966,False,7 м² ,33 м² ,nan,від посередника  ,12 000,nan,2,False,nan,46 м² ,5,панель  ,False
плата згідно з лічильниками і за опалення  ,"Довгострокова оренда квартири, 1 кім., Київ, р‑н. Соломенський, ст.м. Олімпійська, МКривоноса",False,nan,3,False,15230917,False,8 м² ,19 м² ,nan,від посередника  ,7 500,nan,1,False,nan,37 м² ,12,цегла  ,False
nan,"Довгострокова оренда квартири, 2 кім., Київ, р‑н. Шевченківський, Хмельницкого Богдана ул., 39",False,nan,8,False,15091437,False,nan,nan,nan,від посередника  ,19 000,nan,2,False,nan,56 м² ,16,панель  ,False
плата згідно з лічильниками і за опалення  ,"Довгострокова оренда квартири, 3 кім., Київ, р‑н. Печерський, ст.м. Кловська, Панаса Мирного вулиця, буд. 17",True,nan,5,False,15231094,False,20 м² ,nan,nan,від посередника  ,28 329,nan,3,False,nan,108 м² ,25,цегла  ,True
